Date,AAPL,AMGN,AMZN,GOOG,META,MSFT,REGN,TSLA
2019-02-25,41.6337776184082,155.4264678955078,81.6500015258789,55.14223098754883,163.72181701660156,105.05097961425781,418.5855712890625,19.917999267578125
2019-02-26,41.65766906738281,155.64756774902344,81.81999969482422,55.427032470703125,163.23448181152344,105.77584838867188,424.3309020996094,19.857332229614258
2019-02-27,41.78670883178711,156.74478149414062,82.05449676513672,55.47275924682617,161.92169189453125,105.59698486328125,431.4802551269531,20.982667922973633
2019-02-28,41.375694274902344,155.64756774902344,81.99150085449219,55.66511917114258,160.56910705566406,105.4651870727539,428.9013366699219,21.325332641601562
2019-03-01,41.81060791015625,156.53195190429688,83.58650207519531,56.7123908996582,161.39459228515625,105.93589782714844,437.6936340332031,19.652666091918945
2019-03-04,42.02088928222656,155.40191650390625,84.80850219726562,57.050880432128906,166.456787109375,105.68171691894531,431.9781188964844,19.02400016784668
2019-03-05,41.944419860839844,154.6158447265625,84.62149810791016,57.7581787109375,170.32557678222656,105.1545181274414,435.2640686035156,18.43600082397461
2019-03-06,41.703086853027344,149.972900390625,83.44750213623047,57.55091094970703,171.5687713623047,105.20160675048828,421.88140869140625,18.416000366210938
2019-03-07,41.22038269042969,148.58909606933594,81.29750061035156,56.827213287353516,168.2071990966797,103.9212875366211,407.8316345214844,18.439332962036133
2019-03-08,41.318363189697266,148.10594177246094,81.04000091552734,56.778499603271484,168.6746368408203,104.03423309326172,400.9212951660156,18.94266700744629
2019-03-11,42.74970626831055,150.7835693359375,83.53099822998047,58.44062042236328,171.1311798095703,106.21832275390625,410.29107666015625,19.39466667175293
2019-03-12,43.23002243041992,150.81629943847656,83.65499877929688,59.307464599609375,170.9819793701172,106.96202850341797,415.83734130859375,18.890666961669922
2019-03-13,43.42117691040039,153.41212463378906,84.54049682617188,59.31343078613281,172.42405700683594,107.79045867919922,407.26409912109375,19.263999938964844
2019-03-14,43.90388870239258,153.74781799316406,84.31099700927734,58.92722702026367,169.2415313720703,107.87517547607422,405.7605285644531,19.33066749572754
2019-03-15,44.47500228881836,156.59742736816406,85.61799621582031,58.873046875,165.07440185546875,109.11784362792969,412.7007751464844,18.36199951171875
2019-03-18,44.92903137207031,156.65478515625,87.10749816894531,58.86310958862305,159.59445190429688,110.6805648803711,405.860107421875,17.965999603271484
2019-03-19,44.572959899902344,156.8021697998047,88.09249877929688,59.588294982910156,160.68844604492188,110.75587463378906,405.252685546875,17.83133316040039
2019-03-20,44.96247863769531,156.49917602539062,89.8635025024414,60.83687973022461,164.53733825683594,110.63349151611328,403.7690734863281,18.239999771118164
2019-03-21,46.61845779418945,157.12966918945312,90.96299743652344,61.21314239501953,165.17385864257812,113.17528533935547,400.8714904785156,18.26799964904785
2019-03-22,45.65305709838867,152.8798370361328,88.2385025024414,59.91883087158203,163.4433135986328,110.1910400390625,390.12750244140625,17.635332107543945
2019-03-25,45.10106658935547,152.78977966308594,88.71299743652344,59.29752731323242,165.38270568847656,110.76529693603516,393.31390380859375,17.3613338470459
2019-03-26,44.635101318359375,154.16543579101562,89.18800354003906,58.88100051879883,166.76510620117188,111.00064849853516,403.8885498046875,17.851333618164062
2019-03-27,45.03655242919922,152.56869506835938,88.28500366210938,58.3044319152832,164.96499633789062,109.92742156982422,401.1502685546875,18.32200050354004
2019-03-28,45.09629440307617,153.65777587890625,88.6709976196289,58.07926940917969,164.64675903320312,110.07805633544922,403.1018981933594,18.57466697692871
2019-03-29,45.390201568603516,155.56568908691406,89.0374984741211,58.318843841552734,165.78050231933594,111.02889251708984,408.8671875,18.657333374023438
2019-04-01,45.698463439941406,157.03143310546875,90.70950317382812,59.36860656738281,167.77955627441406,112.04558563232422,408.29962158203125,19.278667449951172
2019-04-02,46.362770080566406,157.57183837890625,90.6989974975586,59.66981506347656,173.24954223632812,112.20562744140625,413.04925537109375,19.058666229248047
2019-04-03,46.68059158325195,157.97312927246094,91.03500366210938,59.9397087097168,172.59312438964844,112.93992614746094,405.26263427734375,19.45400047302246
2019-04-04,46.7618408203125,157.49000549316406,90.94300079345703,60.39102554321289,175.05963134765625,112.36566925048828,404.794677734375,17.851999282836914
2019-04-05,47.074867248535156,160.01205444335938,91.86399841308594,60.0008430480957,174.76126098632812,112.86459350585938,407.19439697265625,18.33066749572754
2019-04-08,47.815643310546875,159.5780792236328,92.49299621582031,59.83632278442383,173.97555541992188,112.90225982666016,399.54718017578125,18.213333129882812
2019-04-09,47.67226791381836,158.02223205566406,91.79199981689453,59.50876998901367,176.61109924316406,112.29032897949219,394.0407409667969,18.15399932861328
2019-04-10,47.93989944458008,158.7673797607422,92.36650085449219,59.75282287597656,176.84979248046875,113.14704132080078,406.4873962402344,18.40399932861328
2019-04-11,47.540836334228516,157.30984497070312,92.20349884033203,59.87509536743164,176.54148864746094,113.27880859375,391.8003845214844,17.89466667175293
2019-04-12,47.52172088623047,156.74478149414062,92.15299987792969,60.5336799621582,178.122802734375,113.86250305175781,381.30535888671875,17.84666633605957
2019-04-15,47.607757568359375,156.56466674804688,92.24349975585938,60.6942253112793,178.6697998046875,113.95661926269531,373.8971252441406,17.7586669921875
2019-04-16,47.61252212524414,153.9853057861328,93.1520004272461,60.99393844604492,177.89407348632812,113.69304656982422,366.1204833984375,18.224000930786133
2019-04-17,48.53969192504883,149.41612243652344,93.24099731445312,61.451725006103516,177.80455017089844,114.63443756103516,341.5060119628906,18.082000732421875
2019-04-18,48.71412658691406,145.32183837890625,93.08450317382812,61.45321273803711,177.3072967529297,116.14069366455078,331.9170837402344,18.21733283996582
2019-04-22,48.874229431152344,144.41293334960938,94.3655014038086,62.07303237915039,180.45005798339844,116.50784301757812,332.6041259765625,17.516666412353516
2019-04-23,49.579158782958984,147.19699096679688,96.1884994506836,62.853885650634766,182.77728271484375,118.08940124511719,342.6710205078125,17.593332290649414
2019-04-24,49.502689361572266,146.0015106201172,95.0875015258789,62.428916931152344,181.58383178710938,117.6845932006836,339.0066833496094,17.243999481201172
2019-04-25,49.05344772338867,147.78656005859375,95.11250305175781,62.79920959472656,192.20555114746094,121.58198547363281,348.4960021972656,16.5086669921875
2019-04-26,48.819271087646484,148.59727478027344,97.53150177001953,63.233131408691406,190.4451904296875,122.27862548828125,342.19305419921875,15.675999641418457
2019-04-29,48.89333724975586,148.3516082763672,96.92150115966797,63.99858474731445,193.71726989746094,122.16565704345703,342.6809387207031,16.097999572753906
2019-04-30,47.95184326171875,146.8367156982422,96.32599639892578,59.0728645324707,192.3447723388672,122.94703674316406,341.67523193359375,15.912667274475098
2019-05-01,50.30558395385742,144.2327880859375,95.57599639892578,58.05888748168945,191.97679138183594,120.38642120361328,339.3352966308594,15.600666999816895
2019-05-02,49.97821807861328,144.52755737304688,95.04100036621094,57.78700637817383,191.47952270507812,118.81426239013672,333.978271484375,16.273332595825195
2019-05-03,50.59951400756836,145.19081115722656,98.12300109863281,58.91977310180664,194.4034881591797,121.34664916992188,335.4519348144531,17.00200080871582
2019-05-06,49.818119049072266,144.98609924316406,97.52749633789062,59.11809539794922,192.82217407226562,120.64057159423828,342.7606201171875,17.022666931152344
2019-05-07,48.47516632080078,142.37396240234375,96.05000305175781,58.35811233520508,188.73460388183594,118.16471099853516,321.0237731933594,16.470666885375977
2019-05-08,48.48472213745117,140.96554565429688,95.88849639892578,57.96892547607422,188.505859375,118.15528106689453,327.5956115722656,16.32266616821289
2019-05-09,47.96379089355469,141.5551300048828,94.99349975585938,57.775577545166016,187.6206817626953,118.14586639404297,322.7862243652344,16.131999969482422
2019-05-10,47.29933166503906,140.71990966796875,94.4990005493164,57.86951446533203,187.31239318847656,119.68033599853516,311.5245056152344,15.968000411987305
2019-05-13,44.55031967163086,137.23974609375,91.13400268554688,56.26704025268555,180.54949951171875,116.12185668945312,303.847412109375,15.133999824523926
2019-05-14,45.255558013916016,137.41172790527344,92.00599670410156,55.69096755981445,179.74391174316406,117.42100524902344,303.3196716308594,15.487333297729492
2019-05-15,45.797691345214844,139.0985870361328,93.55750274658203,57.86653137207031,185.25367736816406,119.07453155517578,304.54443359375,15.463333129882812
2019-05-16,45.596187591552734,140.33741760253906,95.37850189208984,58.600669860839844,185.96975708007812,121.82415008544922,306.72509765625,15.222000122070312
2019-05-17,45.337127685546875,140.32916259765625,93.44999694824219,57.77159881591797,184.28897094726562,121.01156616210938,303.6383056640625,14.0686674118042
2019-05-20,43.919437408447266,139.07374572753906,92.94850158691406,56.60602569580078,181.72303771972656,119.26354217529297,301.2784423828125,13.690667152404785
2019-05-21,44.76141357421875,140.14744567871094,92.8759994506836,57.14183807373047,183.8115997314453,119.90604400634766,308.626953125,13.67199993133545
2019-05-22,43.84507751464844,141.47714233398438,92.98400115966797,57.23080825805664,184.30885314941406,120.63359832763672,318.7236633300781,12.84866714477539
2019-05-23,43.09665298461914,142.14613342285156,90.77400207519531,56.70145797729492,179.88314819335938,119.22574615478516,313.91424560546875,13.03266716003418
2019-05-24,42.93113708496094,141.46063232421875,91.16400146484375,56.33861541748047,180.07211303710938,119.28240203857422,311.2257995605469,12.708666801452637
2019-05-28,42.75362777709961,139.45370483398438,91.82150268554688,56.37241744995117,183.30438232421875,119.20684051513672,306.61553955078125,12.579999923706055
2019-05-29,42.54972839355469,139.72621154785156,90.95950317382812,55.49313735961914,181.19595336914062,118.05408477783203,306.4662170410156,12.657333374023438
2019-05-30,42.77042007446289,139.61058044433594,90.81600189208984,55.567195892333984,182.011474609375,118.80052947998047,306.64544677734375,12.54800033569336
2019-05-31,41.995601654052734,137.6780242919922,88.75350189208984,54.855430603027344,176.501708984375,116.86351013183594,300.4320373535156,12.343999862670898
2019-06-03,41.57101058959961,142.3525848388672,84.6344985961914,51.50534439086914,163.25436401367188,113.2351303100586,302.652587890625,11.9313325881958
2019-06-04,43.091854095458984,144.31002807617188,86.47799682617188,52.341373443603516,166.5861053466797,116.37217712402344,300.7705993652344,12.90666675567627
2019-06-05,43.78750228881836,144.16131591796875,86.92500305175781,51.803077697753906,167.25242614746094,118.89503479003906,298.7193908691406,13.105999946594238
2019-06-06,44.43037796020508,144.07875061035156,87.71800231933594,51.908443450927734,167.41156005859375,120.77534484863281,298.32110595703125,13.729999542236328
2019-06-07,45.61297607421875,144.9542236328125,90.20149993896484,52.987037658691406,172.4041748046875,124.15804290771484,305.4107360839844,13.633333206176758
2019-06-10,46.195892333984375,145.0120086669922,93.03150177001953,53.69980239868164,173.8661651611328,125.29190826416016,302.9512634277344,14.192000389099121
2019-06-11,46.73080825805664,144.21913146972656,93.18499755859375,53.61729049682617,177.12826538085938,124.81944274902344,305.53021240234375,14.473333358764648
2019-06-12,46.58208465576172,145.02853393554688,92.76599884033203,53.53329086303711,174.0849609375,124.24309539794922,304.8531188964844,13.950667381286621
2019-06-13,46.57249450683594,145.94525146484375,93.51499938964844,54.1168212890625,176.501708984375,125.02730560302734,306.10772705078125,14.260666847229004
2019-06-14,46.23426818847656,145.4249725341797,93.4834976196289,53.946834564208984,180.34063720703125,125.150146484375,303.9370422363281,14.32800006866455
2019-06-17,46.510135650634766,147.33279418945312,94.30149841308594,54.30221939086914,187.97872924804688,125.52811431884766,309.6525573730469,15.001999855041504
2019-06-18,47.60396957397461,149.9921875,95.06849670410156,54.85393524169922,187.4416961669922,127.7108154296875,305.32110595703125,14.982666969299316
2019-06-19,47.464847564697266,150.95028686523438,95.43949890136719,54.79081344604492,186.45706176757812,128.21157836914062,309.5031433105469,15.095333099365234
2019-06-20,47.846256256103516,152.0321807861328,95.90950012207031,55.24263000488281,188.4958953857422,129.4021759033203,319.1120300292969,14.641332626342773
2019-06-21,47.683135986328125,154.53469848632812,95.56500244140625,55.762542724609375,190.0971221923828,129.4210968017578,318.8929138183594,14.790666580200195
2019-06-24,47.63516616821289,152.6516571044922,95.69499969482422,55.446414947509766,191.54916381835938,130.1864013671875,311.2158203125,14.909333229064941
2019-06-25,46.91312789916992,152.3295135498047,93.91349792480469,53.99653244018555,187.80967712402344,126.07614135742188,311.5643310546875,14.650667190551758
2019-06-26,47.927818298339844,151.2806396484375,94.8915023803711,53.67097091674805,186.6361083984375,126.54859924316406,303.7776794433594,14.618000030517578
2019-06-27,47.913429260253906,151.98268127441406,95.21399688720703,53.48258972167969,188.466064453125,126.7564697265625,309.3438720703125,14.855999946594238
2019-06-28,47.47683334350586,152.1973876953125,94.68150329589844,53.72614669799805,191.94696044921875,126.57695770263672,311.6639099121094,14.897333145141602
2019-07-01,48.347599029541016,153.906982421875,96.1094970703125,54.57311248779297,191.94696044921875,128.2021026611328,315.2087097167969,15.14466667175293
2019-07-02,48.63066101074219,154.14651489257812,96.71549987792969,55.23418045043945,193.93605041503906,129.05255126953125,314.18310546875,14.970000267028809
2019-07-03,49.033653259277344,155.74876403808594,96.94999694824219,55.74762725830078,196.12403869628906,129.8840789794922,317.0309143066406,15.65999984741211
2019-07-05,48.990478515625,153.56837463378906,97.14550018310547,56.24517059326172,195.32838439941406,129.50611877441406,305.68951416015625,15.539999961853027
2019-07-08,47.9805908203125,150.5125274658203,97.61599731445312,55.487674713134766,194.69192504882812,129.4115753173828,301.5472717285156,15.355999946594238
2019-07-09,48.273231506347656,149.97573852539062,99.41500091552734,55.90917205810547,198.1230926513672,128.93919372558594,306.6553649902344,15.337332725524902
2019-07-10,48.75060272216797,150.53732299804688,100.87049865722656,56.687042236328125,201.62388610839844,130.25259399414062,300.143310546875,15.928000450134277
2019-07-11,48.39558410644531,147.01071166992188,100.05349731445312,56.872440338134766,200.13204956054688,130.77223205566406,290.5743103027344,15.90666675567627
2019-07-12,48.76738357543945,144.4751739501953,100.55000305175781,56.90673828125,203.75221252441406,131.2446746826172,291.3111572265625,16.338666915893555
2019-07-15,49.22556686401367,145.4579620361328,101.04949951171875,57.177127838134766,202.7974395751953,131.2446746826172,296.9271240234375,16.899999618530273
2019-07-16,49.05525207519531,146.572998046875,100.49500274658203,57.338172912597656,202.7278289794922,129.52496337890625,297.0963439941406,16.825332641601562
2019-07-17,48.77938461303711,146.2343292236328,99.60150146484375,56.97880935668945,200.69895935058594,128.75965881347656,298.14190673828125,16.99066734313965
2019-07-18,49.3335075378418,148.2825469970703,98.8949966430664,56.97781753540039,199.6845245361328,128.9013671875,301.79620361328125,16.902666091918945
2019-07-19,48.59706497192383,147.33279418945312,98.22599792480469,56.171112060546875,197.27774047851562,129.09036254882812,296.83746337890625,17.211999893188477
2019-07-22,49.70771026611328,145.2680206298828,99.28150177001953,56.56725311279297,201.2161102294922,130.80056762695312,295.2542419433594,17.045333862304688
2019-07-23,50.0963249206543,145.36717224121094,99.72450256347656,56.97185516357422,201.25592041015625,131.61318969726562,307.93988037109375,17.344667434692383
2019-07-24,50.055538177490234,145.1689910888672,100.04049682617188,56.5543327331543,203.5433349609375,132.9644012451172,312.2912292480469,17.658666610717773
2019-07-25,49.65973663330078,143.79794311523438,98.69100189208984,56.271514892578125,199.61489868164062,132.46359252929688,302.12481689453125,15.254667282104492
2019-07-26,49.83245086669922,144.81378173828125,97.15249633789062,62.151065826416016,198.66012573242188,133.55026245117188,307.8601989746094,15.202667236328125
2019-07-29,50.29781723022461,145.4249725341797,95.62249755859375,61.60431671142578,194.87094116210938,133.25729370117188,304.733642578125,15.718000411987305
2019-07-30,50.081932067871094,145.7305450439453,94.92649841308594,60.8950309753418,195.9649200439453,132.61473083496094,309.8019104003906,16.150667190551758
2019-07-31,51.103816986083984,154.09693908691406,93.33899688720703,60.47452926635742,193.1702423095703,128.75965881347656,303.4591064453125,16.107332229614258
2019-08-01,49.99796676635742,153.61793518066406,92.76599884033203,60.093292236328125,191.67845153808594,130.45095825195312,308.1091613769531,15.59000015258789
2019-08-02,48.94010543823242,154.62551879882812,91.16200256347656,59.34673309326172,187.9886932373047,129.3549041748047,303.9370422363281,15.62266731262207
2019-08-05,46.378196716308594,149.9013671875,88.25650024414062,57.27554702758789,180.73846435546875,124.92338562011719,298.2912292480469,15.221332550048828
2019-08-06,47.25615310668945,152.34603881835938,89.3915023803711,58.15184020996094,183.50328063964844,127.26671600341797,298.9783020019531,15.383333206176758
2019-08-07,47.74551010131836,151.58619689941406,89.66999816894531,58.35264205932617,184.13980102539062,127.82415008544922,300.9299011230469,15.561332702636719
2019-08-08,48.7985725402832,152.9819793701172,91.64450073242188,59.8840446472168,189.12246704101562,131.23521423339844,308.5472717285156,15.886667251586914
2019-08-09,48.396446228027344,162.0834197998047,90.37899780273438,59.04950714111328,186.8250732421875,130.12026977539062,303.5885314941406,15.667332649230957
2019-08-12,48.27365493774414,169.95428466796875,89.24600219726562,58.38843536376953,184.3585968017578,128.30606079101562,294.60699462890625,15.267333030700684
2019-08-13,50.31796646118164,170.23509216308594,91.21700286865234,59.509765625,187.42178344726562,130.96121215820312,303.55865478515625,15.666666984558105
2019-08-14,48.82024002075195,165.4109344482422,88.14800262451172,57.87051010131836,178.72946166992188,127.01739501953125,292.2770080566406,14.641332626342773
2019-08-15,48.57704544067383,165.7769012451172,88.80599975585938,58.01812744140625,181.59376525878906,126.73295593261719,291.8587951660156,14.37600040435791
2019-08-16,49.723201751708984,169.6944580078125,89.62850189208984,58.532081604003906,182.69769287109375,129.0556640625,295.5828552246094,14.662667274475098
2019-08-19,50.65024948120117,171.34127807617188,90.80599975585938,59.56841278076172,185.15423583984375,131.2171630859375,297.1063232421875,15.121999740600586
2019-08-20,50.65265655517578,168.98744201660156,90.06900024414062,58.78506851196289,182.80709838867188,130.126953125,294.766357421875,15.057332992553711
2019-08-21,51.20166778564453,169.62789916992188,91.177001953125,59.21054458618164,182.5485382080078,131.57740783691406,296.5088806152344,14.722000122070312
2019-08-22,51.15831756591797,169.1953887939453,90.23300170898438,59.125057220458984,181.04676818847656,130.6199188232422,293.7606506347656,14.8100004196167
2019-08-23,48.79375457763672,165.58558654785156,87.48100280761719,57.22434997558594,176.78018188476562,126.45804595947266,285.62554931640625,14.09333324432373
2019-08-26,49.72079849243164,170.85057067871094,88.44349670410156,58.09914779663086,179.3759307861328,128.41099548339844,283.5146179199219,14.333333015441895
2019-08-27,49.15975570678711,171.7488555908203,88.09149932861328,58.046958923339844,180.31080627441406,128.6859588623047,280.2087707519531,14.272000312805176
2019-08-28,49.48963928222656,172.60556030273438,88.2125015258789,58.20501708984375,180.76828002929688,128.51527404785156,286.4122009277344,14.37266731262207
2019-08-29,50.32759094238281,172.15643310546875,89.31999969482422,59.290069580078125,184.55752563476562,130.9422607421875,289.32965087890625,14.780667304992676
2019-08-30,50.26258087158203,173.5205078125,88.81449890136719,59.05397033691406,184.65696716308594,130.69577026367188,288.8118591308594,15.040666580200195
2019-09-03,49.53059005737305,170.9420928955078,89.49199676513672,58.07429504394531,181.39486694335938,128.97030639648438,283.9029235839844,15.000666618347168
2019-09-04,50.370933532714844,171.60751342773438,90.03099822998047,58.7214469909668,186.1189422607422,130.47775268554688,285.2770080566406,14.711999893188477
2019-09-05,51.35576629638672,172.7136993408203,92.03600311279297,60.21109390258789,189.85841369628906,132.77195739746094,288.134765625,15.305333137512207
2019-09-06,51.350955963134766,172.78025817871094,91.67549896240234,59.890499114990234,186.467041015625,131.87136840820312,290.7535400390625,15.16333293914795
2019-09-09,51.570068359375,168.29708862304688,91.56749725341797,59.864654541015625,187.73011779785156,130.37339782714844,277.8090515136719,15.452667236328125
2019-09-10,52.17926788330078,163.7473907470703,91.02749633789062,59.94368362426758,185.15423583984375,129.00830078125,282.5089111328125,15.702667236328125
2019-09-11,53.83831787109375,162.89071655273438,91.14949798583984,60.64799499511719,187.46156311035156,129.0461883544922,282.1205139160156,16.47333335876465
2019-09-12,53.71791458129883,161.3603057861328,92.17749786376953,61.347843170166016,186.4471435546875,130.37339782714844,282.9669189453125,16.391332626342773
2019-09-13,52.672889709472656,162.58294677734375,91.96700286865234,61.61177062988281,186.16867065429688,130.18382263183594,280.4178466796875,16.34666633605957
2019-09-16,52.949798583984375,161.4268035888672,90.39199829101562,61.201210021972656,185.20396423339844,129.2452392578125,284.6696472167969,16.187332153320312
2019-09-17,53.142425537109375,163.6226348876953,91.12750244140625,61.0943489074707,187.05381774902344,130.2501678466797,286.8901062011719,16.319332122802734
2019-09-18,53.640872955322266,162.2252960205078,90.87300109863281,61.25638198852539,187.11349487304688,131.3214874267578,283.84320068359375,16.232667922973633
2019-09-19,53.205039978027344,162.73265075683594,91.07499694824219,61.56951904296875,189.10255432128906,133.73895263671875,284.92852783203125,16.440000534057617
2019-09-20,52.42728805541992,163.80563354492188,89.70800018310547,61.133113861083984,188.8937225341797,132.1936798095703,294.60699462890625,16.041332244873047
2019-09-23,52.665672302246094,164.48764038085938,89.26499938964844,61.3369026184082,185.80068969726562,131.90921020507812,293.4420471191406,16.082000732421875
2019-09-24,52.41523742675781,163.48123168945312,87.08049774169922,60.57791519165039,180.29090881347656,130.24070739746094,288.47332763671875,14.880666732788086
2019-09-25,53.22189712524414,163.0736846923828,88.41649627685547,61.95771789550781,181.8026123046875,132.11778259277344,285.4263916015625,15.24666690826416
2019-09-26,52.947391510009766,162.50807189941406,86.99199676513672,61.70273208618164,179.12728881835938,132.28843688964844,280.10919189453125,16.17066764831543
2019-09-27,52.68974685668945,162.14210510253906,86.27249908447266,60.89255142211914,176.1337127685547,130.57249450683594,272.2926940917969,16.142000198364258
2019-09-30,53.929805755615234,160.9526824951172,86.79550170898438,60.589847564697266,177.10836791992188,131.80499267578125,276.21588134765625,16.058000564575195
2019-10-01,54.0791015625,160.68658447265625,86.78250122070312,59.89895248413086,174.85076904296875,129.9468536376953,275.28985595703125,16.312667846679688
2019-10-02,52.72345733642578,157.3761749267578,85.6614990234375,58.48386764526367,173.64736938476562,127.65257263183594,272.9598388671875,16.208667755126953
2019-10-03,53.17131805419922,160.21246337890625,86.22100067138672,59.040550231933594,178.4012908935547,129.19789123535156,279.521728515625,15.535332679748535
2019-10-04,54.66181564331055,162.68276977539062,86.98249816894531,60.092796325683594,179.46542358398438,130.9422607421875,281.7222595214844,15.428667068481445
2019-10-07,54.67385482788086,163.9969482421875,86.63300323486328,60.02718734741211,178.69964599609375,129.99424743652344,282.5985107421875,15.847999572753906
2019-10-08,54.03335189819336,163.09030151367188,85.27549743652344,59.105167388916016,176.78018188476562,128.61959838867188,283.8830261230469,16.003332138061523
2019-10-09,54.66663360595703,163.59768676757812,86.09950256347656,59.76028060913086,178.8687286376953,131.05601501464844,289.5885314941406,16.302000045776367
2019-10-10,55.4034538269043,165.2528839111328,86.01300048828125,60.07638931274414,179.04769897460938,131.87136840820312,297.0863952636719,16.31599998474121
2019-10-11,56.8770866394043,167.01620483398438,86.59600067138672,60.41339111328125,183.18504333496094,132.42117309570312,299.486083984375,16.525999069213867
